zoneamento;tam_terreno;forma_terreno;qualidade_geral;condicao;ano_construcao;qualidade_aquecedor;ar_condicionado;tam_primeiro_andar;tam_segundo_andar;tam_sala_estar;qtde_quartos;qualidade_cozinha;qtde_banheiros;qtde_comodos;qtde_lareiras;qtde_carros_garagem;tam_garagem;tam_piscina;qualidade_piscina;mes_venda;ano_venda;preco
RL;754.836875;Reg;6;5;1994;Ex;Y;155.984137;0.0;155.984137;3;Gd;2;7;1;2;53.419225;0.0;NotAv;10;2008;785609.9999999999
RL;1316.900025;Reg;5;6;1956;Gd;Y;133.501611;0.0;133.501611;3;TA;1;6;1;2;53.512128000000004;0.0;NotAv;11;2006;682079.9999999999
RL;1077.6748;Reg;4;5;1922;Ex;Y;109.62553999999999;0.0;109.62553999999999;2;Fa;1;5;1;1;23.411556;0.0;NotAv;7;2006;558250.0
RL;802.031599;Reg;6;5;2005;Ex;Y;68.562414;68.562414;137.124828;3;Gd;2;7;0;2;50.16762;0.0;NotAv;2;2009;704409.9999999999
RH;615.853987;Reg;6;6;1925;TA;N;64.75339100000001;62.430816;127.184207;3;TA;2;6;0;1;27.8709;0.0;NotAv;7;2009;420616.0
RL;1045.15875;IR1;6;6;1977;TA;Y;112.226824;0.0;112.226824;3;TA;1;6;1;2;50.725038;0.0;NotAv;6;2006;669899.9999999999
RL;1341.705126;Reg;6;7;1957;Ex;Y;170.848617;0.0;170.848617;3;Gd;2;7;2;2;38.647648;0.0;NotAv;6;2007;1045450.0
RL;854.7076;Reg;6;6;1965;TA;Y;105.53780800000001;0.0;105.53780800000001;3;TA;1;5;1;1;35.674752000000005;0.0;NotAv;7;2008;568400.0
RL;212.654967;Reg;6;6;1978;TA;Y;79.43206500000001;54.441157999999994;133.873223;3;TA;2;7;1;2;40.877320000000005;0.0;NotAv;4;2009;602910.0
RM;891.8688;Reg;4;2;1900;Fa;N;101.728785;63.081137;164.809922;4;TA;2;8;0;3;72.371437;0.0;NotAv;5;2006;353219.99999999994
RL;838.170866;Reg;5;8;1924;Ex;Y;73.579176;0.0;73.579176;2;Gd;1;5;0;1;22.29672;0.0;NotAv;5;2009;444570.0
RL;1100.343132;IR1;8;5;2008;Ex;Y;190.079538;0.0;190.079538;3;Gd;2;7;1;3;77.48110199999998;0.0;NotAv;7;2009;1512349.9999999998
RL;923.9203349999999;IR1;5;5;1961;TA;Y;91.788164;0.0;91.788164;3;TA;1;5;0;2;53.140516000000005;0.0;NotAv;10;2007;521710.0
RL;744.338836;Reg;6;5;1980;TA;Y;85.74946899999999;0.0;85.74946899999999;2;TA;2;5;1;1;24.526392;0.0;NotAv;5;2010;580580.0
RH;418.0635;IR2;5;5;1932;Ex;Y;78.78174399999999;62.430816;141.21256;3;TA;1;6;0;1;26.105743;0.0;NotAv;7;2009;647302.0399999999
RL;268.210961;Reg;6;5;1996;Ex;Y;119.937773;0.0;119.937773;2;Gd;1;6;1;2;40.041193;0.0;NotAv;11;2008;702379.9999999999
RL;1044.9729439999999;IR1;9;5;2002;Ex;Y;154.962204;0.0;154.962204;3;Gd;2;7;1;3;65.217906;0.0;NotAv;7;2007;1157100.0
RL;1557.98331;IR2;7;5;1998;Gd;Y;111.019085;59.82953199999999;170.848617;4;TA;2;7;0;2;45.150858;0.0;NotAv;6;2010;897259.9999999999
RL;470.274986;IR1;7;5;1984;Gd;Y;110.55457;83.6127;194.16727;3;Gd;2;6;1;2;53.605031000000004;0.0;NotAv;9;2007;842449.9999999999
FV;948.260921;Reg;7;6;2007;Ex;Y;81.197222;82.404961;163.602183;3;Gd;3;7;0;2;53.697934;0.0;NotAv;8;2007;925172.5
FV;474.26981500000005;IR2;7;5;2004;Ex;Y;51.189553000000004;51.189553000000004;102.37910600000001;2;Gd;2;4;0;2;44.59344;0.0;NotAv;3;2007;604128.0
RL;751.492367;Reg;8;6;2007;Ex;Y;131.82935700000002;0.0;131.82935700000002;2;Gd;2;7;1;2;52.676001;0.0;NotAv;10;2007;1591519.9999999998
RL;703.926031;IR1;6;5;2005;Ex;Y;126.53388600000001;0.0;126.53388600000001;2;Gd;2;6;1;2;42.73538;0.0;NotAv;6;2007;790481.9999999999
RM;411.188678;Reg;6;5;2004;Ex;Y;78.78174399999999;0.0;78.78174399999999;1;Gd;1;3;1;2;39.019259999999996;0.0;NotAv;5;2008;572460.0
RL;2000.666105;IR1;10;6;1994;Ex;Y;227.05493199999998;173.914416;400.969348;4;Ex;3;10;2;3;77.295296;0.0;NotAv;1;2007;3065299.9999999995
RL;2432.014734;IR1;7;5;1989;Ex;Y;115.01391399999999;119.008743;234.02265699999998;4;Gd;2;9;2;2;58.343084;0.0;NotAv;4;2006;1360099.9999999998
RL;501.6762;Reg;5;6;1921;Ex;Y;99.684919;0.0;99.684919;2;TA;1;4;0;1;30.286378000000003;0.0;NotAv;12;2006;440428.79999999993
RM;568.5663599999999;Reg;5;6;1936;TA;Y;99.127501;43.850215999999996;142.97771699999998;3;TA;1;5;0;2;53.512128000000004;0.0;NotAv;4;2009;574490.0
RL;1283.083333;IR1;6;6;1987;Gd;Y;105.630711;0.0;105.630711;2;Gd;2;5;1;2;51.189553000000004;0.0;NotAv;7;2006;714559.9999999999
RM;557.418;Reg;5;7;1921;Gd;Y;57.228248;0.0;57.228248;2;TA;1;4;0;1;19.045115;0.0;NotAv;6;2006;361340.0
RL;596.4372599999999;IR1;5;7;1952;Fa;Y;106.652644;0.0;106.652644;2;TA;1;6;0;1;28.614124;0.0;NotAv;9;2006;501410.0
RL;785.03035;Reg;5;8;1965;Ex;Y;83.05528199999999;0.0;83.05528199999999;3;TA;1;5;1;1;31.215408;0.0;NotAv;4;2010;562310.0
FV;397.810646;IR2;7;5;2004;Ex;Y;129.228073;0.0;129.228073;2;Gd;2;5;0;2;49.23859;0.0;NotAv;7;2008;795759.9999999999
RL;1331.392893;Reg;8;5;2002;Ex;Y;167.2254;0.0;167.2254;3;Gd;2;7;1;3;71.07079499999999;0.0;NotAv;5;2006;1268749.9999999998
RL;891.8688;Reg;7;5;1969;TA;Y;108.13909199999999;0.0;108.13909199999999;3;TA;1;6;0;2;49.052784;0.0;NotAv;7;2006;568400.0
RL;1155.527514;IR1;8;5;2006;Ex;Y;117.429392;121.88873600000001;239.31812799999997;4;Ex;2;10;1;3;61.873398;0.0;NotAv;7;2006;1469391.14
RM;708.8498900000001;Reg;5;9;1900;Gd;Y;95.875896;72.46433999999998;168.340236;4;Gd;2;8;1;2;62.430816;0.0;NotAv;5;2010;568400.0
RL;780.3851999999998;Reg;7;5;2004;Ex;Y;137.868052;0.0;137.868052;3;Gd;2;7;0;2;56.299218;0.0;NotAv;5;2010;864779.9999999999
RM;520.2568;Reg;4;5;1930;Fa;N;34.559915999999994;66.89016;101.450076;3;Fa;2;7;0;0;0.0;0.0;NotAv;7;2010;223300.0
RL;10697.687547;IR2;7;5;1971;TA;Y;169.455072;0.0;169.455072;2;Gd;2;5;2;2;68.65531700000001;0.0;NotAv;6;2007;1226119.9999999998
RL;579.7147199999998;Reg;8;5;2006;Ex;Y;123.00357199999999;0.0;123.00357199999999;2;Gd;2;6;1;2;51.09665;0.0;NotAv;12;2009;1031240.0
RL;837.799254;IR1;7;5;2007;Ex;Y;67.63338399999999;67.63338399999999;135.26676799999998;3;Gd;2;8;1;2;37.1612;0.0;NotAv;7;2007;728932.3999999998
RL;665.3712859999998;IR1;5;7;1966;TA;Y;83.984312;0.0;83.984312;3;TA;1;6;0;1;37.904424;0.0;NotAv;12;2008;446194.0
RL;383.68939;IR1;3;6;1935;Gd;Y;67.726287;0.0;67.726287;2;TA;1;5;0;0;0.0;0.0;NotAv;7;2008;211120.0
C (all);809.370936;Reg;4;7;1900;Gd;Y;79.80367700000001;29.636057;109.439734;2;TA;1;7;0;1;35.674752000000005;0.0;NotAv;1;2010;417270.56
RL;433.949913;IR1;8;5;1988;Gd;Y;114.084884;0.0;114.084884;2;Gd;2;5;1;2;43.850215999999996;0.0;NotAv;10;2008;767339.9999999999
RL;917.231319;Reg;4;5;1970;TA;N;89.18688;0.0;89.18688;3;TA;1;6;0;2;53.512128000000004;0.0;NotAv;5;2006;523740.0
RL;1255.769851;IR1;6;8;1976;Ex;Y;67.354675;70.048862;137.403537;3;Gd;2;6;0;2;44.128925;0.0;NotAv;3;2010;529830.0
RL;942.0364199999999;Reg;6;5;1974;TA;Y;125.41905;0.0;125.41905;3;TA;2;7;1;2;44.407634;0.0;NotAv;8;2009;669899.9999999999
RM;1003.3524;Reg;7;8;1890;Ex;Y;146.415128;90.859134;237.27426200000002;3;TA;1;8;0;2;65.403712;0.0;NotAv;7;2007;647569.9999999999
RL;929.03;Reg;5;6;1973;Gd;Y;109.439734;0.0;109.439734;3;Gd;1;5;1;2;40.784417;0.0;NotAv;11;2008;637419.9999999999
RL;979.383426;Reg;7;5;1993;Ex;Y;123.096475;101.542979;224.639454;3;Gd;2;9;1;3;91.323649;0.0;NotAv;8;2008;1384459.9999999998
RL;921.59776;IR1;5;6;1969;TA;Y;90.208813;0.0;90.208813;3;TA;1;5;1;1;27.8709;0.0;NotAv;5;2006;521710.0
RL;609.722389;IR1;8;5;1985;TA;Y;161.837026;0.0;161.837026;2;Gd;2;5;1;2;52.397292;0.0;NotAv;12;2006;1116500.0
RM;411.188678;Reg;6;5;2004;Ex;Y;78.78174399999999;0.0;78.78174399999999;1;Gd;1;3;0;2;39.019259999999996;0.0;NotAv;5;2010;580580.0
RL;754.37236;Reg;4;7;1970;Ex;Y;80.268192;0.0;80.268192;3;TA;1;5;0;2;43.014089;0.0;NotAv;7;2009;505470.0
RL;759.203316;Reg;4;6;1954;Ex;Y;92.624291;43.943119;136.56741;4;TA;2;7;0;1;50.910844;0.0;NotAv;5;2008;548100.0
RL;1234.309258;IR1;9;5;2007;Ex;Y;157.749294;0.0;157.749294;3;Ex;2;8;1;3;71.34950400000001;0.0;NotAv;2;2009;1299199.9999999998
RL;646.60488;Reg;4;6;1970;TA;Y;80.268192;0.0;80.268192;3;Gd;1;5;0;2;61.31598;0.0;NotAv;11;2009;489230.0
RL;2015.5305850000002;IR1;6;9;1988;Ex;Y;156.07703999999998;0.0;156.07703999999998;3;Gd;2;5;1;2;50.16762;0.0;NotAv;12;2009;901320.0
RL;679.492542;Reg;7;5;2007;Ex;Y;114.456496;0.0;114.456496;2;Gd;2;6;0;2;58.714696;0.0;NotAv;2;2009;789669.9999999999
RL;1066.061925;Reg;5;5;1958;TA;Y;164.995728;0.0;164.995728;4;TA;2;9;0;3;82.49786399999998;0.0;NotAv;7;2009;446600.0
RM;579.7147199999998;Reg;4;5;1925;TA;Y;78.78174399999999;0.0;112.226824;2;TA;1;5;0;2;50.074717;0.0;NotAv;1;2009;418180.0
RL;500.654267;IR1;8;5;1995;Ex;Y;150.131248;0.0;150.131248;2;Gd;2;5;1;2;56.485023999999996;0.0;NotAv;3;2010;960190.0
RL;890.93977;IR1;7;5;2003;Ex;Y;106.466838;0.0;106.466838;3;Gd;2;6;1;2;40.691514;0.0;NotAv;5;2007;761249.9999999999
RL;1059.465812;IR1;7;5;1998;Ex;Y;107.11715900000002;81.568834;188.685993;3;Gd;2;8;1;2;50.260523;0.0;NotAv;7;2008;903350.0
RL;929.03;Reg;5;6;1961;Ex;Y;106.28103200000001;0.0;106.28103200000001;3;TA;1;6;1;1;24.526392;0.0;NotAv;3;2009;533484.0
RL;834.083134;IR1;5;5;1968;TA;Y;88.07204399999999;0.0;88.07204399999999;3;TA;1;6;0;1;27.8709;0.0;NotAv;5;2007;438480.0
RM;1003.3524;Reg;7;7;1914;Fa;N;81.75464000000001;82.49786399999998;164.25250400000002;2;TA;1;6;2;2;29.728959999999997;0.0;NotAv;10;2006;661779.9999999999
RL;793.763232;Reg;3;4;1950;Gd;N;96.61912;0.0;96.61912;2;TA;2;6;0;2;37.1612;0.0;NotAv;7;2006;379610.0
RL;972.0440890000001;IR1;8;5;2005;Ex;Y;83.705603;83.6127;167.31830300000001;3;Gd;2;8;1;3;74.3224;0.0;NotAv;6;2006;973994.0
RL;1003.3524;Reg;5;5;1987;TA;Y;111.4836;0.0;111.4836;3;TA;3;5;0;0;0.0;0.0;NotAv;3;2009;726739.9999999999
RL;865.205639;IR1;7;5;2004;Ex;Y;80.268192;80.268192;160.536384;3;Gd;2;7;0;2;53.140516000000005;0.0;NotAv;4;2009;771399.9999999999
RM;891.8688;Reg;5;7;1910;Ex;Y;71.34950400000001;61.687592;133.037096;2;TA;2;7;0;2;33.44508;0.0;NotAv;5;2007;535920.0
RL;628.767504;IR1;6;8;1961;Gd;Y;84.727536;0.0;84.727536;3;Gd;1;5;0;1;26.756064000000002;0.0;NotAv;5;2008;576520.0
RL;785.03035;Reg;7;5;2000;Ex;Y;125.32614699999999;0.0;125.32614699999999;3;TA;2;6;0;2;50.074717;0.0;NotAv;12;2007;726739.9999999999
RL;1197.148058;IR1;5;6;1963;Ex;Y;136.00999199999998;0.0;136.00999199999998;3;TA;2;6;1;2;44.59344;0.0;NotAv;10;2009;710499.9999999999
RL;501.211685;IR1;8;5;1993;Gd;Y;124.21131100000001;0.0;124.21131100000001;2;Gd;2;5;1;2;42.921186;0.0;NotAv;10;2008;730799.9999999999
RL;832.689589;IR1;8;9;1976;Ex;Y;109.161025;143.07062;252.23164500000001;4;Gd;3;11;2;2;77.202393;0.0;NotAv;7;2008;1217187.9999999998
RL;817.0818849999998;IR1;7;5;2000;Ex;Y;91.04494;118.544228;209.589168;4;Gd;2;8;1;2;51.468262;0.0;NotAv;4;2009;958160.0
RM;1086.9651;IR1;7;7;1880;TA;N;122.63196;122.63196;245.26392;4;Gd;1;8;1;4;80.268192;0.0;NotAv;5;2009;1079874.74
RL;984.1214789999999;IR1;7;5;1996;Ex;Y;159.79316;0.0;159.79316;3;Gd;2;7;1;2;48.959881;0.0;NotAv;3;2010;1057224.0
RL;780.8497150000001;Reg;4;3;1945;TA;N;101.078464;40.970223;142.048687;4;TA;2;9;0;1;22.29672;0.0;NotAv;4;2009;397880.0
RM;817.5464;Reg;4;7;1910;Gd;Y;73.579176;32.330244;105.90942;3;TA;1;7;0;0;0.0;0.0;NotAv;6;2010;391790.0
RL;719.99825;Reg;7;5;2003;Ex;Y;61.31598;61.31598;122.63196;3;Gd;2;6;0;2;37.1612;0.0;NotAv;8;2007;657719.9999999999
RL;858.052108;IR1;6;5;1997;Ex;Y;138.79708200000002;0.0;138.79708200000002;3;Gd;2;6;0;2;53.512128000000004;0.0;NotAv;7;2006;881019.9999999999
RL;951.3267199999999;Reg;8;5;2005;Gd;Y;96.433314;98.47718;194.910494;3;Ex;2;8;1;3;81.568834;0.0;NotAv;3;2006;1118530.0
RL;736.7207900000001;Reg;6;8;1969;Gd;Y;95.318478;0.0;95.318478;3;Gd;1;5;0;2;40.877320000000005;0.0;NotAv;7;2009;633359.9999999999
FV;300.07669;Reg;6;5;1999;Gd;Y;68.934026;67.726287;136.660313;3;TA;2;6;0;2;40.877320000000005;0.0;NotAv;3;2009;700349.9999999999
RL;1000.472407;IR1;8;5;2007;Ex;Y;80.453998;83.798506;164.25250400000002;3;Gd;2;7;0;2;53.697934;0.0;NotAv;4;2009;860719.9999999999
RL;1079.1612480000001;IR1;6;5;1978;TA;Y;62.430816;66.33274200000001;128.76355800000002;3;TA;2;6;1;2;40.877320000000005;0.0;NotAv;4;2010;645133.9999999999
FV;211.81884;Reg;7;5;1999;Gd;Y;70.32757099999999;69.11983199999999;139.447403;3;TA;2;6;0;2;40.877320000000005;0.0;NotAv;8;2008;728363.9999999999
RL;1138.7120710000002;IR1;8;5;1995;Ex;Y;123.375184;111.762309;235.137493;4;Gd;2;9;1;3;69.863056;0.0;NotAv;11;2007;1177400.0
RL;845.4173;Reg;6;6;1959;Ex;Y;80.268192;0.0;80.268192;2;TA;1;5;0;1;27.8709;0.0;NotAv;10;2009;517650.0
RM;642.052633;Reg;5;5;1924;TA;Y;120.866803;0.0;120.866803;2;Fa;1;5;0;2;40.877320000000005;0.0;NotAv;10;2009;406000.0
FV;802.68192;Reg;7;5;2009;Ex;Y;70.977892;72.743049;143.72094099999998;3;Gd;2;7;0;2;57.042442;0.0;NotAv;6;2010;873711.9999999999
RL;876.07529;Reg;8;5;1999;Ex;Y;117.801004;101.914591;219.715595;3;Gd;2;8;1;3;79.524968;0.0;NotAv;7;2009;1368219.9999999998
RL;887.130747;IR1;8;5;1995;Ex;Y;138.79708200000002;0.0;138.79708200000002;2;Ex;1;6;1;2;44.686343;0.0;NotAv;4;2006;1096200.0
RL;1355.176061;IR1;9;5;2008;Ex;Y;139.911918;0.0;139.911918;2;Ex;2;6;1;2;54.998576;0.0;NotAv;8;2008;1072375.92
RL;968.1421630000001;Reg;7;5;1988;TA;Y;91.04494;68.190802;159.235742;3;TA;2;7;1;2;46.079888000000004;0.0;NotAv;3;2010;797789.9999999999
RL;1162.030724;IR1;6;7;1940;Ex;Y;91.323649;71.256601;162.58025;4;TA;2;7;0;1;39.297969;0.0;NotAv;7;2008;649599.9999999999
RL;845.4173;Reg;7;5;2004;Ex;Y;170.569908;0.0;170.569908;3;Gd;2;8;1;2;44.965052;0.0;NotAv;10;2006;880358.22
RL;4970.6821119999995;IR2;8;5;2003;Ex;Y;157.00607;147.622867;304.628937;4;Ex;3;12;1;3;78.131423;0.0;NotAv;6;2010;2184280.0
RL;673.7325559999999;IR1;5;5;1982;TA;Y;79.710774;0.0;79.710774;2;TA;1;5;0;2;53.512128000000004;0.0;NotAv;4;2009;547694.0
RL;824.699931;Reg;4;5;1951;TA;Y;113.34166;0.0;113.34166;2;TA;1;6;0;2;36.789588;0.0;NotAv;4;2006;414120.0
RL;726.408557;Reg;6;5;1976;TA;Y;103.772651;0.0;103.772651;3;TA;1;6;1;2;62.430816;0.0;NotAv;3;2010;434420.0
RL;942.96545;Reg;5;5;1958;Ex;Y;84.727536;0.0;84.727536;2;TA;1;5;0;1;25.548325;0.0;NotAv;7;2007;464870.0
RL;1321.638078;Reg;8;5;2006;Gd;Y;183.297619;0.0;183.297619;3;Gd;2;9;1;3;83.148185;0.0;NotAv;7;2007;1603699.9999999998
RM;418.0635;Reg;6;5;1998;Ex;Y;111.85521200000001;0.0;111.85521200000001;2;TA;2;5;0;2;38.276036;0.0;NotAv;6;2009;657719.9999999999
RL;1041.44263;IR1;7;5;2005;Ex;Y;149.945442;0.0;149.945442;3;Gd;2;7;0;3;80.36109499999999;0.0;NotAv;7;2006;899289.9999999999
RL;1240.25505;IR1;5;5;1974;TA;Y;83.05528199999999;0.0;83.05528199999999;3;TA;1;5;1;2;40.877320000000005;0.0;NotAv;6;2006;578550.0
RH;780.3851999999998;Reg;5;5;1977;TA;Y;187.66406;0.0;187.66406;4;TA;2;10;2;2;58.528890000000004;0.0;NotAv;10;2007;584640.0
RL;978.26859;Reg;6;5;1977;TA;Y;93.274612;0.0;93.274612;2;TA;1;4;0;2;46.823112;0.0;NotAv;5;2006;548100.0
RL;731.611125;Reg;7;5;1995;Gd;Y;116.407459;0.0;116.407459;3;TA;2;6;1;2;37.347006;0.0;NotAv;6;2007;714559.9999999999
RL;664.535159;Reg;6;5;1992;Ex;Y;75.25143;73.67207900000001;148.923509;3;Gd;2;7;0;2;44.965052;0.0;NotAv;7;2006;714153.9999999999
RL;1512.925355;IR2;7;5;2001;Ex;Y;132.85128999999998;0.0;132.85128999999998;3;Gd;2;6;0;2;56.206315000000004;0.0;NotAv;6;2009;759625.9999999999
RL;845.5102029999999;IR1;5;6;1978;Ex;Y;103.12233;0.0;103.12233;1;Gd;1;4;1;2;55.927606000000004;0.0;NotAv;7;2009;671929.9999999999
RM;585.2889;Reg;6;6;1914;Ex;Y;68.934026;68.934026;137.868052;3;TA;2;9;1;0;0.0;0.0;NotAv;6;2008;519680.0
RL;909.52037;Reg;6;5;1967;TA;Y;124.675826;0.0;124.675826;3;TA;2;7;1;2;42.456671;0.0;NotAv;9;2009;655689.9999999999
RM;1003.3524;Reg;5;6;1915;TA;Y;89.744298;63.731458;153.47575600000002;4;TA;2;7;0;1;38.647648;0.0;NotAv;6;2010;564340.0
RL;942.222226;IR1;7;5;2004;Ex;Y;88.815268;104.794584;193.609852;4;Gd;2;8;0;2;57.41405400000001;0.0;NotAv;1;2010;945980.0
RM;557.418;Reg;4;7;1954;Ex;Y;83.705603;0.0;83.705603;2;TA;1;4;0;1;26.105743;0.0;NotAv;8;2008;438074.0
RL;1133.8811150000001;IR1;6;8;1966;Gd;Y;90.673328;103.215233;193.888561;5;Gd;2;9;0;2;41.248932;0.0;NotAv;7;2007;761249.9999999999
RL;295.617346;Reg;7;5;2005;Ex;Y;106.373935;0.0;106.373935;2;Gd;2;5;1;2;36.882490999999995;0.0;NotAv;9;2009;650411.9999999999
RL;1052.869699;IR1;6;5;1976;TA;Y;98.662986;0.0;98.662986;3;TA;1;5;2;2;50.074717;0.0;NotAv;5;2007;596008.0
RL;921.59776;IR1;7;5;1996;Ex;Y;104.70168100000001;82.312058;187.013739;3;TA;2;8;1;2;42.270865;0.0;NotAv;6;2007;1095347.4
RL;850.8056740000001;Reg;8;5;2007;Ex;Y;138.982888;0.0;138.982888;3;Gd;2;7;0;2;44.036021999999996;0.0;NotAv;6;2007;913500.0
RL;1006.3252960000001;IR1;7;5;1994;Ex;Y;100.892658;75.158527;176.051185;3;Gd;2;7;1;2;37.997327;0.0;NotAv;10;2008;789669.9999999999
RL;780.3851999999998;Reg;6;6;1980;TA;Y;82.49786399999998;62.802428000000006;145.30029199999998;3;TA;2;7;1;2;44.221828;0.0;NotAv;4;2010;694259.9999999999
RL;761.525891;Reg;6;5;1977;Ex;Y;119.38035500000001;0.0;119.38035500000001;3;TA;1;7;1;2;49.052784;0.0;NotAv;4;2007;582610.0
RL;713.216331;Reg;5;5;1953;Gd;Y;71.81401899999999;0.0;71.81401899999999;2;TA;1;4;0;1;22.29672;0.0;NotAv;4;2008;446600.0
RL;1255.862754;Reg;9;5;2008;Ex;Y;182.647298;109.068122;291.71542;4;Ex;3;11;2;3;76.18046;0.0;NotAv;7;2009;1969100.0
RL;668.9016;Reg;5;7;1937;Ex;Y;91.137843;73.114661;164.25250400000002;3;Gd;1;7;2;1;22.29672;0.0;NotAv;6;2007;710499.9999999999
RL;1188.9725939999998;IR1;6;5;1997;Gd;Y;57.228248;99.592016;156.82026399999998;4;Gd;2;8;0;2;56.020509;0.0;NotAv;5;2008;811999.9999999999
RM;445.9344;Reg;4;7;1916;Ex;Y;111.11198799999998;0.0;111.11198799999998;2;TA;1;5;0;2;40.877320000000005;0.0;NotAv;7;2007;446194.0
RL;761.711697;Reg;7;5;2005;Ex;Y;67.63338399999999;67.63338399999999;135.26676799999998;3;Gd;2;7;1;2;38.09023;0.0;NotAv;10;2008;767339.9999999999
RL;1290.5155730000001;Reg;9;5;2008;Ex;Y;161.093802;101.078464;262.17226600000004;4;Ex;3;12;1;3;94.76106;0.0;NotAv;1;2009;2366707.98
RL;836.127;Reg;5;5;1954;TA;Y;104.794584;0.0;104.794584;2;TA;1;5;0;1;26.570258000000003;0.0;NotAv;6;2006;479080.0
RL;1140.291422;IR1;7;5;2008;Ex;Y;132.66548400000002;0.0;132.66548400000002;3;Ex;2;6;0;2;51.468262;0.0;NotAv;7;2008;924380.8
RL;905.80425;Reg;5;5;1967;Gd;Y;91.04494;0.0;91.04494;3;TA;2;6;0;1;35.674752000000005;0.0;NotAv;10;2006;550130.0
RL;1986.6377519999999;Reg;5;6;1923;Ex;Y;99.592016;46.823112;146.415128;3;Gd;1;6;1;2;49.052784;0.0;NotAv;5;2009;907410.0
RL;1244.9002;Reg;5;5;1966;TA;Y;100.892658;0.0;100.892658;3;TA;1;6;1;2;44.965052;0.0;NotAv;6;2006;649396.9999999999
RM;752.5143;Reg;5;5;1898;TA;N;99.870725;98.755889;198.626614;2;TA;2;11;0;2;33.44508;0.0;NotAv;11;2009;430360.0
RL;942.0364199999999;Reg;6;6;1974;Fa;Y;121.610027;0.0;121.610027;3;Gd;1;5;1;2;44.965052;60.20114399999999;Fa;1;2006;734859.9999999999
RM;412.303514;Reg;6;5;2004;Ex;Y;78.78174399999999;0.0;78.78174399999999;1;Gd;1;4;1;2;39.019259999999996;0.0;NotAv;6;2008;586670.0
C (all);809.370936;Reg;5;5;1952;TA;N;96.990732;0.0;96.990732;2;Fa;1;4;0;2;46.823112;0.0;NotAv;6;2010;227331.58
RL;905.80425;Reg;6;6;1958;Gd;Y;133.966126;0.0;133.966126;4;TA;1;7;0;1;27.963803000000002;0.0;NotAv;4;2007;641073.9999999999
RL;766.263944;Reg;5;7;1918;Gd;Y;63.731458;52.397292;116.12875;3;Fa;1;7;0;1;26.01284;0.0;NotAv;7;2006;470960.0
RL;1127.563711;IR2;7;5;1998;Ex;Y;154.311883;0.0;154.311883;3;Gd;2;6;0;2;55.55599399999999;0.0;NotAv;5;2010;913094.0
RL;1061.416775;IR1;5;6;1954;Gd;Y;93.646224;0.0;93.646224;2;TA;1;4;1;1;25.548325;0.0;NotAv;7;2006;556220.0
RL;1232.358295;IR1;8;5;2002;Ex;Y;156.913167;0.0;156.913167;3;Gd;2;7;2;3;79.617871;0.0;NotAv;7;2008;1100260.0
RL;819.0328480000001;Reg;6;7;1971;Gd;Y;97.733956;0.0;97.733956;3;TA;1;6;0;2;40.877320000000005;0.0;NotAv;6;2010;629299.9999999999
RL;591.885013;IR1;7;5;2009;Ex;Y;126.162274;0.0;126.162274;2;Gd;2;6;1;2;44.965052;0.0;NotAv;6;2010;909440.0
RL;671.317078;IR1;7;5;2003;Ex;Y;74.13659399999999;78.224326;152.36092;3;Gd;2;6;0;2;55.277285;0.0;NotAv;6;2008;742979.9999999999
RM;557.418;Reg;4;4;1953;TA;N;86.957208;0.0;86.957208;2;TA;1;4;0;2;53.512128000000004;0.0;NotAv;2;2009;377580.0
RL;1151.439782;IR1;7;5;2003;Ex;Y;78.688841;82.312058;161.000899;3;Gd;2;7;1;2;40.226999;0.0;NotAv;10;2007;913500.0
RL;919.7397;Reg;6;7;1940;TA;Y;87.70043199999999;50.632135;138.33256699999998;3;TA;2;7;1;1;22.29672;0.0;NotAv;7;2009;566370.0
FV;1042.000048;Reg;8;5;2006;Ex;Y;138.33256699999998;0.0;138.33256699999998;3;Gd;2;7;1;2;72.09272800000001;0.0;NotAv;6;2006;944356.0
RL;1375.243109;Reg;10;5;2007;Ex;Y;193.609852;0.0;193.609852;2;Ex;2;7;1;3;113.34166;0.0;NotAv;6;2008;1563099.9999999998
RM;569.49539;Reg;5;6;1924;Gd;Y;72.835952;0.0;72.835952;2;Gd;1;5;0;0;0.0;0.0;NotAv;5;2008;444570.0
RL;792.369687;IR1;7;5;2001;Ex;Y;133.222902;0.0;133.222902;3;Gd;2;6;1;2;48.959881;0.0;NotAv;4;2009;767339.9999999999
RL;2666.130294;IR2;5;5;1967;TA;Y;107.76748;89.744298;197.511778;3;TA;2;7;0;2;49.981814;0.0;NotAv;6;2009;751099.9999999999
FV;236.34523199999998;Reg;7;5;2005;Ex;Y;48.30956;57.87856899999999;113.620369;2;Gd;2;4;0;2;44.59344;0.0;NotAv;7;2006;598444.0
RL;1105.5457;IR1;6;5;1957;TA;Y;129.320976;0.0;129.320976;3;TA;1;6;2;2;42.549574;0.0;NotAv;6;2008;673959.9999999999
FV;295.43154;Reg;7;5;2005;Ex;Y;48.30956;55.7418;111.4836;2;Gd;2;4;0;2;44.59344;0.0;NotAv;6;2006;613059.9999999999
RL;887.037844;IR1;7;6;2003;Ex;Y;87.421723;82.49786399999998;169.919587;3;Gd;2;7;1;2;56.949539;0.0;NotAv;1;2010;962220.0
